,Unnamed: 0,textID,text,selected_text,sentiment
233,272.0,52d8be9124, huh what the ****? Smelly? Noooo. I love alex Vixon,huh what the ****? Smelly? Noooo. I love alex Vixon,neutral
234,273.0,dabe649ee3,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",GREAT,positive
235,274.0,2a5bb8d827," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",Happy b-day!,positive
236,275.0,dbbbbe6059,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU`RE THE BEST MUM IN THE WORLD",thank,positive
237,276.0,894e188d01,HAPPY MOTHERS DAY.!,HAPPY,positive
238,277.0,a91ca2ffae," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",glad,positive
239,278.0,89d5b3f0b5,  Thanks,Thanks,positive
240,279.0,fe0abe1754,twittering after 2 days!,twittering after 2 days!,neutral
241,280.0,1b6380b1b3,Getting ready for week  Its too nice today to be stuck inside working!,Its too nice,positive
242,281.0,02c004bc2d,I am tres depressed,depressed,negative
243,282.0,b4d5f1e13e,"Felt like ****, behaved like my son; ate to compensate. Pigged out on home-roasted sugar almonds. Painful tum, threw up, still feel sick.",sick.,negative
244,283.0,80481307d5,Happy Mothers Day people. i love my mom a lot still,Happy Mothers Day people. i love my mom a lot still,positive
245,284.0,05a0e60f99, I`m sorry to hear that.,sorry,negative
246,285.0,e3cc598980," That`s awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly.",", he was soooo friendly.",positive
247,286.0,a2cf6cc397," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",happy,positive
248,287.0,53e78f3f89,Is getting the hang of Twitter.,Is getting the hang of Twitter.,neutral
249,288.0,ba83f744d8,You know your neck is jacked up when you are forced to pay for parking bc you can`t turn you head to parallel park in the free spaces...,You know your neck is jacked up when you are forced to pay for parking bc you can`t turn you head to parallel park in the free spaces...,negative
250,289.0,2dd0cddb70,I want it BACK NOW!: http://bit.ly/PP1WZ,I want it BACK NOW!:,neutral
251,290.0,e3a1b65ef3,Going to miss my roomie ... We will no longer be roomies starting tomorrow,miss,negative
252,291.0,7ae37ef593,"bathing with two little angels, Keyla and Janice.","bathing with two little angels, Keyla and Janice.",neutral
253,292.0,73fa7068a2," Yep, finished, chocked full of spelling and grammatical errors, but I`m cleaning it up tomorrow and popping it up  hehe",chocked,negative
254,293.0,f5b15be6f6, HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,neutral
255,294.0,68bda81bb9,"Family is here,hanging with them","Family is here,hanging with them",neutral
256,295.0,59e77db781,Watching Ellen Love her!! then doing the dishes  and tanning ...it`s gorgeous out!,.it`s gorgeous out!,positive
257,296.0,e3731b6ce8, what`s goin on hun?  I`m worried about you,m worried,negative
258,297.0,b09362ee8e, Im not bannished... but I am at work till 6,Im not bannished.,negative
259,298.0,c4f9792d55," Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.","Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.",neutral
260,299.0,20d4300a14," red top tabloids, build em up, knock em down","red top tabloids, build em up, knock em down",neutral
261,300.0,7b69f49c42,tonight in party w/ my girls (minus vita),tonight in party w/ my girls (minus vita),positive
262,301.0,519a5d3be7,  why not now you made me sad I thought you`d be jumping for joy,why not now you made me sad I thought you`d be jumping for joy,neutral
263,302.0,aa97eca66f, Simple my a#@,Simple my a#@,neutral
264,303.0,d3230b7cfd,"The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now","The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",neutral
265,304.0,294df18b9f," I saw the play of it here, it was amazing",amazing,positive
266,305.0,e5e2d9d1f3, _ i am glad to break my twitter virginity with you two.,glad,positive
267,306.0,b7a9ba95d0,Dinner with the fam... I have missed them,I have missed them,negative
268,307.0,6943d0f480,"_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.","_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",neutral
269,308.0,9e047ed52a,Hell yeah Kellynn got a Twitter. Finally.,Hell yeah Kellynn got a Twitter. Finally.,neutral
270,309.0,a54d3c2825," I know   It was worth a shot, though!",as wort,positive
271,310.0,5b578d0b4c,"Just opened a facebook account, I`m a little confused I don`t really get it. Twitter seems much better",better,positive
272,311.0,c4ab28566e,Ship. I`m stuck.,Ship. I`m stuck.,negative
273,312.0,162a2510d2,DUSTBIN BABY ON AT 11.30 Cannot wait  x,Cannot wait,positive
274,313.0,c25871ec9e," Not going to dwell on it. It happened, it`s passed. Just a shame as he was so supportive! Such is life!  x",shame,negative
275,314.0,fdb77c3752,,,neutral
276,315.0,ddd4dd7be4,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters,neutral
277,316.0,d2af698d65,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery,neutral
278,317.0,1594011c6d,Laying in bed til workkk... Oh the life. Definitely pinched a nerve.,Definitely pinched a nerve.,negative
279,318.0,bb61a7094b,today is a busy day. exhausting!,exhausting!,negative
280,319.0,454ea2153b," I was going to go on Sunday, but now I`ve got too much going on that weekend","I was going to go on Sunday, but now I`ve got too much going on that weekend",neutral
281,320.0,b5dd587dd2, Sorry to hear ur flight got cancelled  that blows!!!,Sorry,negative
282,321.0,e5160216a5,ohh my tooth is hurts ohh  im sad it very hurts,im sad it very hurts,negative
283,322.0,ea3320d696,"Before I get too distracted, I`d like to thank my new followers for taking the trouble to follow me! And to my others: feelin the love","Before I get too distracted, I`d like to thank my new followers for taking the trouble to follow me! And to my others: feelin the love",positive
284,323.0,5680a0b488, u think u have bills Ha!Ii just finished paying mine that`s y I`m broke,I`m broke,negative
285,324.0,ed6c2e4824, Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,neutral
286,325.0,a8f2acd515,sore throat. Planning the TET outing to Marwell though...good times,sore throat. Planning the TET outing to Marwell though...good times,neutral
287,326.0,e9f7f78cfa,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,it was amazin,positive
288,327.0,4c71b5fb91,2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing,now a migraine.,negative
289,328.0,be8544ffb1, There!,There!,neutral
290,329.0,0404648e1c,?sucks!?..,?sucks!?..,negative
291,330.0,e136c0f2af, whens the sway sway winner announced?,whens the sway sway winner announced?,neutral
292,331.0,032e865dc7, K will check it out...,K will check it out...,neutral
293,332.0,d723ea3299," doing pretty well, up and wide awake","doing pretty well,",positive
294,333.0,3d208b8e59,"i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busyy day! but have to keep writing.. booo whoo!","i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busyy day! but have to keep writing.. booo whoo!",neutral
295,334.0,f1f5e8edfa,I Miss Daddy and Mommy,I Miss Daddy and Mommy,negative
296,335.0,51f4502988,"My dog is officially depressed that my brother`s dogs are gone. He doesn`t want to go outside and when we did, he play half-heartedly.",officially depressed,negative
297,336.0,728c29215f,I just realized that I can`t forward text msgs with my iPhone.,I just realized that I can`t forward text msgs with my iPhone.,neutral
298,337.0,c9091836ce,"My frist post... Off to find a new car for my parents, exciting!",exciting!,positive
299,338.0,9668542b2a,Argh noo! Missed The Killers on Wossy!  That sucks! Missed out on Brandon. Total failure! Anyone know if it`s repeated? Must investigate!,That sucks!,negative
300,339.0,cd5d081760,seriously bored without anyone to talk to... but not tired enough for sleep,bored,negative
301,340.0,061eb4c0de, I am lost. Please help me find a good home.,I am lost.,negative
302,341.0,c20cb786c4,"It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38","It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38",neutral
303,342.0,7733e8541a,Ok so I`ve now got a bit of a bad back after lifting all drum hardware into my car   downer.,bad,negative
304,343.0,58eda20efc, LMAO... Smh!  that one threw me off.,LMAO... Smh!  that one threw me off,neutral
305,344.0,2f5c77dfb3, oh nice going!,oh nice going!,positive
306,345.0,4646623c1d,Is getting ready for work... Working all weekend,Is getting ready for work... Working all weekend,neutral
307,346.0,a97db072ed,Gonna celebrate Mothers Day with the family but gonna start the partying tonite,partying,positive
308,347.0,f3117413cc, i agree with you!,i agree with you!,positive
309,348.0,59cb0c3a14, I only do computers. Am hopeless at everything else,Am hopeless at everything else,negative
310,349.0,322b61740c,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol",perfect ma,positive
311,350.0,7179c215a7,_2nd aww thanks!,thanks!,positive
312,351.0,1f581d48bc, Sorry RB is on PS3 for me,Sorry,negative
313,352.0,c42982a22d,I saw amazing heeels. But they were too big,I saw amazing heeels. But they were too big,neutral
314,353.0,9191e574bb,I just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat.,stuck,negative
315,354.0,f4e428e4b3,dang last url went down  ? http://blip.fm/~7aigm,dang,negative
316,355.0,1ee0b44db0," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",i missed all ur tweets,negative
317,356.0,4095d52d2d, Damnit all. That sucks.  You were one of the ones I thought I`d drag back lol,Damnit all. That sucks.,negative
318,357.0,4491189459, my boss. She`s moving to NYC,my boss. She`s moving to NYC,neutral
319,358.0,e8be898842,this is sooo crazy i have fever..,this is sooo crazy,negative
320,359.0,9b388b2cd9,is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,some stupid ****,negative
321,360.0,3d1238a2f0,I think i need some new friends,I think i need some new friends,neutral
322,361.0,98ff5a440e, Looking forward to your gig in Ireland!!!  See ya there!,Looking forward to your gig in Ireland!!!  See ya there!,neutral
323,362.0,b94aaf845e,Please Review Sunehre Ad Placement  http://tinyurl.com/oow6mk,Please Re,positive
324,363.0,95d0ad2e17,aww  you loooove me,aww  you loooove me,positive
325,364.0,b8e58e1a21,"is hungry, twitter.  i want food. </3","is hungry, twitter.  i want food.",neutral
326,365.0,39923bb286,awesome lucky you,awesome lucky you,positive
327,366.0,b751f39570," yea, i should know.. but tell me EVERYTHING!  ps: send me direct messages telling..   haha","yea, i should know.. but tell me EVERYTHING!  ps: send me direct messages telling..   ha",neutral
328,367.0,c1b915d1d5," haha im jewish, i love that one",love,positive
329,368.0,f38f53fbde,"had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!","had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",neutral
330,369.0,c2a17084e9, l`m on 3 days too matt. No fun this weekend.,No fun,negative
331,370.0,3848e03ac5, u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for,neutral
332,371.0,356ad29589, I feel your pain. Mine is the same way,I feel your pain.,negative
333,372.0,3696d1db81,comes home in two days,comes home in two days,neutral
